You entered a buffer length of 20
x, 0.010193, 0.005573, 0.010193, 0.003357, y, 0.969358, 0.973625, 0.983520, 0.963987, z, 0.189892, 0.192407, 0.197217, 0.188549
x, 0.005310, 0.005670, 0.010193, 0.003479, y, 0.971922, 0.973430, 0.983520, 0.963987, z, 0.192944, 0.192437, 0.197217, 0.188549
x, 0.004700, 0.005719, 0.010193, 0.003479, y, 0.978270, 0.973460, 0.983520, 0.963987, z, 0.193066, 0.192529, 0.197217, 0.188549
x, 0.006409, 0.005731, 0.010193, 0.003479, y, 0.973021, 0.973454, 0.983520, 0.963987, z, 0.191235, 0.192559, 0.197217, 0.188549
x, 0.006653, 0.005756, 0.010193, 0.003479, y, 0.978026, 0.973888, 0.983520, 0.963987, z, 0.191601, 0.192712, 0.197217, 0.189160
x, 0.002503, 0.005542, 0.010193, 0.002503, y, 0.974120, 0.974138, 0.983520, 0.963987, z, 0.191479, 0.192749, 0.197217, 0.189160
x, 0.003357, 0.005286, 0.010193, 0.002503, y, 0.973631, 0.974028, 0.983520, 0.963987, z, 0.195508, 0.192852, 0.197217, 0.189160
x, 0.007020, 0.005298, 0.010193, 0.002503, y, 0.972288, 0.973772, 0.983520, 0.963987, z, 0.194043, 0.192944, 0.197217, 0.189160
x, 0.001282, 0.005085, 0.010193, 0.001282, y, 0.975096, 0.973503, 0.983520, 0.963987, z, 0.195630, 0.193060, 0.197217, 0.189160
x, 0.003235, 0.004956, 0.010193, 0.001282, y, 0.968870, 0.973302, 0.983520, 0.963987, z, 0.191235, 0.192840, 0.197217, 0.189160
x, 0.004822, 0.005011, 0.010193, 0.001282, y, 0.975462, 0.973753, 0.983520, 0.963987, z, 0.193920, 0.193029, 0.197217, 0.189160
x, 0.007020, 0.005152, 0.010193, 0.001282, y, 0.972899, 0.973924, 0.983520, 0.963987, z, 0.194287, 0.193042, 0.197217, 0.189160
x, 0.005188, 0.005103, 0.010193, 0.001282, y, 0.975462, 0.973955, 0.983520, 0.963987, z, 0.193798, 0.193170, 0.197217, 0.189160
x, 0.000916, 0.004877, 0.010193, 0.000916, y, 0.971312, 0.973344, 0.980468, 0.963987, z, 0.193432, 0.192981, 0.195630, 0.189160
x, 0.008118, 0.005109, 0.010193, 0.000916, y, 0.968748, 0.972819, 0.980468, 0.963987, z, 0.193920, 0.192938, 0.195630, 0.189160
x, 0.004944, 0.005139, 0.010193, 0.000916, y, 0.972655, 0.972752, 0.980468, 0.963987, z, 0.196972, 0.193096, 0.196972, 0.189160
x, 0.007874, 0.005347, 0.010193, 0.000916, y, 0.976805, 0.973393, 0.980468, 0.964475, z, 0.197461, 0.193512, 0.197461, 0.189892
x, 0.002014, 0.005158, 0.010193, 0.000916, y, 0.975951, 0.973967, 0.980468, 0.968748, z, 0.194409, 0.193652, 0.197461, 0.189892
x, 0.003601, 0.005011, 0.010193, 0.000916, y, 0.975707, 0.974004, 0.980468, 0.968748, z, 0.192578, 0.193566, 0.197461, 0.189892
x, 0.005066, 0.005011, 0.010193, 0.000916, y, 0.971190, 0.973540, 0.978270, 0.968748, z, 0.192211, 0.193481, 0.197461, 0.189892
x, 0.003113, 0.004657, 0.008118, 0.000916, y, 0.975218, 0.973833, 0.978270, 0.968748, z, 0.192822, 0.193628, 0.197461, 0.191235
x, 0.005921, 0.004688, 0.008118, 0.000916, y, 0.976683, 0.974071, 0.978270, 0.968748, z, 0.193554, 0.193658, 0.197461, 0.191235
x, 0.006409, 0.004773, 0.008118, 0.000916, y, 0.970701, 0.973692, 0.978026, 0.968748, z, 0.191967, 0.193603, 0.197461, 0.191235
x, 0.004578, 0.004682, 0.008118, 0.000916, y, 0.974242, 0.973753, 0.978026, 0.968748, z, 0.192700, 0.193676, 0.197461, 0.191235
x, 0.005310, 0.004615, 0.008118, 0.000916, y, 0.970701, 0.973387, 0.976805, 0.968748, z, 0.191235, 0.193658, 0.197461, 0.191235
x, 0.005555, 0.004767, 0.008118, 0.000916, y, 0.976805, 0.973521, 0.976805, 0.968748, z, 0.191479, 0.193658, 0.197461, 0.191235
x, 0.003113, 0.004755, 0.008118, 0.000916, y, 0.972410, 0.973460, 0.976805, 0.968748, z, 0.192211, 0.193493, 0.197461, 0.191235
x, 0.005066, 0.004657, 0.008118, 0.000916, y, 0.977538, 0.973723, 0.977538, 0.968748, z, 0.192822, 0.193432, 0.197461, 0.191235
x, 0.002991, 0.004743, 0.008118, 0.000916, y, 0.978881, 0.973912, 0.978881, 0.968748, z, 0.191723, 0.193237, 0.197461, 0.191235
x, 0.005921, 0.004877, 0.008118, 0.000916, y, 0.973997, 0.974168, 0.978881, 0.968748, z, 0.191357, 0.193243, 0.197461, 0.191235
x, 0.006409, 0.004956, 0.008118, 0.000916, y, 0.975951, 0.974193, 0.978881, 0.968748, z, 0.192089, 0.193151, 0.197461, 0.191235
x, 0.003357, 0.004773, 0.008118, 0.000916, y, 0.973997, 0.974248, 0.978881, 0.968748, z, 0.193676, 0.193121, 0.197461, 0.191235
x, 0.007752, 0.004901, 0.008118, 0.000916, y, 0.971922, 0.974071, 0.978881, 0.968748, z, 0.195752, 0.193218, 0.197461, 0.191235
x, 0.005677, 0.005139, 0.008118, 0.002014, y, 0.972777, 0.974144, 0.978881, 0.968748, z, 0.191479, 0.193121, 0.197461, 0.191235
x, 0.007874, 0.005127, 0.007874, 0.002014, y, 0.969847, 0.974199, 0.978881, 0.969847, z, 0.193798, 0.193115, 0.197461, 0.191235
x, 0.004944, 0.005127, 0.007874, 0.002014, y, 0.974364, 0.974284, 0.978881, 0.969847, z, 0.193310, 0.192932, 0.197461, 0.191235
x, 0.005310, 0.004999, 0.007874, 0.002014, y, 0.971434, 0.974016, 0.978881, 0.969847, z, 0.191479, 0.192633, 0.195752, 0.191235
x, 0.005188, 0.005158, 0.007874, 0.002991, y, 0.971800, 0.973808, 0.978881, 0.969847, z, 0.193554, 0.192590, 0.195752, 0.191235
x, 0.007020, 0.005329, 0.007874, 0.002991, y, 0.972655, 0.973656, 0.978881, 0.969847, z, 0.193554, 0.192639, 0.195752, 0.191235
x, 0.003968, 0.005274, 0.007874, 0.002991, y, 0.977171, 0.973955, 0.978881, 0.969847, z, 0.192456, 0.192651, 0.195752, 0.191235
x, 0.007142, 0.005475, 0.007874, 0.002991, y, 0.973509, 0.973869, 0.978881, 0.969847, z, 0.193798, 0.192700, 0.195752, 0.191235
x, 0.008362, 0.005597, 0.008362, 0.002991, y, 0.972166, 0.973643, 0.978881, 0.969847, z, 0.192578, 0.192651, 0.195752, 0.191235
x, 0.003723, 0.005463, 0.008362, 0.002991, y, 0.973387, 0.973778, 0.978881, 0.969847, z, 0.189770, 0.192541, 0.195752, 0.189770
x, 0.006409, 0.005555, 0.008362, 0.002991, y, 0.967894, 0.973460, 0.978881, 0.967894, z, 0.192822, 0.192547, 0.195752, 0.189770
x, 0.003723, 0.005475, 0.008362, 0.002991, y, 0.972288, 0.973540, 0.978881, 0.967894, z, 0.192578, 0.192614, 0.195752, 0.189770
x, 0.006897, 0.005542, 0.008362, 0.002991, y, 0.971068, 0.973253, 0.978881, 0.967894, z, 0.191967, 0.192639, 0.195752, 0.189770
x, 0.003601, 0.005567, 0.008362, 0.002991, y, 0.976561, 0.973460, 0.978881, 0.967894, z, 0.191845, 0.192620, 0.195752, 0.189770
x, 0.005066, 0.005567, 0.008362, 0.002991, y, 0.976561, 0.973411, 0.978881, 0.967894, z, 0.193676, 0.192663, 0.195752, 0.189770
x, 0.004822, 0.005658, 0.008362, 0.003357, y, 0.972410, 0.973088, 0.977171, 0.967894, z, 0.191601, 0.192657, 0.195752, 0.189770
x, 0.006653, 0.005695, 0.008362, 0.003357, y, 0.971556, 0.972966, 0.977171, 0.967894, z, 0.196728, 0.192925, 0.196728, 0.189770
x, 0.006165, 0.005683, 0.008362, 0.003357, y, 0.975218, 0.972929, 0.977171, 0.967894, z, 0.191357, 0.192889, 0.196728, 0.189770
x, 0.004334, 0.005731, 0.008362, 0.003601, y, 0.973875, 0.972923, 0.977171, 0.967894, z, 0.192578, 0.192834, 0.196728, 0.189770
x, 0.005799, 0.005634, 0.008362, 0.003601, y, 0.972166, 0.972935, 0.977171, 0.967894, z, 0.193554, 0.192724, 0.196728, 0.189770
x, 0.004822, 0.005591, 0.008362, 0.003601, y, 0.972777, 0.972935, 0.977171, 0.967894, z, 0.191357, 0.192718, 0.196728, 0.189770
x, 0.003845, 0.005390, 0.008362, 0.003601, y, 0.975096, 0.973198, 0.977171, 0.967894, z, 0.192944, 0.192675, 0.196728, 0.189770
x, 0.005432, 0.005414, 0.008362, 0.003601, y, 0.971068, 0.973033, 0.977171, 0.967894, z, 0.193432, 0.192681, 0.196728, 0.189770
x, 0.006409, 0.005469, 0.008362, 0.003601, y, 0.976317, 0.973277, 0.977171, 0.967894, z, 0.193920, 0.192803, 0.196728, 0.189770
x, 0.005921, 0.005506, 0.008362, 0.003601, y, 0.972288, 0.973302, 0.977171, 0.967894, z, 0.190747, 0.192663, 0.196728, 0.189770
x, 0.003723, 0.005341, 0.008362, 0.003601, y, 0.971556, 0.973247, 0.977171, 0.967894, z, 0.193188, 0.192645, 0.196728, 0.189770
x, 0.005677, 0.005426, 0.008362, 0.003601, y, 0.973631, 0.973070, 0.976561, 0.967894, z, 0.193554, 0.192700, 0.196728, 0.189770
x, 0.004212, 0.005280, 0.008362, 0.003601, y, 0.971190, 0.972954, 0.976561, 0.967894, z, 0.194287, 0.192724, 0.196728, 0.189770
x, 0.005432, 0.005133, 0.006897, 0.003601, y, 0.973875, 0.973039, 0.976561, 0.967894, z, 0.192822, 0.192736, 0.196728, 0.189770
x, 0.002258, 0.005060, 0.006897, 0.002258, y, 0.973387, 0.973039, 0.976561, 0.967894, z, 0.192456, 0.192871, 0.196728, 0.190747
x, 0.008606, 0.005170, 0.008606, 0.002258, y, 0.972044, 0.973247, 0.976561, 0.971068, z, 0.193798, 0.192919, 0.196728, 0.190747
x, 0.007996, 0.005384, 0.008606, 0.002258, y, 0.972166, 0.973240, 0.976561, 0.971068, z, 0.190747, 0.192828, 0.196728, 0.190747
x, 0.005432, 0.005310, 0.008606, 0.002258, y, 0.974364, 0.973405, 0.976561, 0.971068, z, 0.191845, 0.192822, 0.196728, 0.190747
x, 0.006165, 0.005438, 0.008606, 0.002258, y, 0.967161, 0.972935, 0.976561, 0.967161, z, 0.193798, 0.192919, 0.196728, 0.190747
x, 0.006165, 0.005493, 0.008606, 0.002258, y, 0.971678, 0.972691, 0.976317, 0.967161, z, 0.193188, 0.192895, 0.196728, 0.190747
x, 0.005432, 0.005524, 0.008606, 0.002258, y, 0.974364, 0.972789, 0.976317, 0.967161, z, 0.195141, 0.193072, 0.196728, 0.190747
x, 0.006043, 0.005493, 0.008606, 0.002258, y, 0.976561, 0.973039, 0.976561, 0.967161, z, 0.194897, 0.192980, 0.195141, 0.190747
x, 0.004822, 0.005426, 0.008606, 0.002258, y, 0.975340, 0.973045, 0.976561, 0.967161, z, 0.193066, 0.193066, 0.195141, 0.190747
x, 0.003357, 0.005377, 0.008606, 0.002258, y, 0.972166, 0.972960, 0.976561, 0.967161, z, 0.195141, 0.193194, 0.195141, 0.190747
x, 0.007508, 0.005463, 0.008606, 0.002258, y, 0.972533, 0.972978, 0.976561, 0.967161, z, 0.192456, 0.193139, 0.195141, 0.190747
x, 0.006775, 0.005561, 0.008606, 0.002258, y, 0.974120, 0.973045, 0.976561, 0.967161, z, 0.192211, 0.193182, 0.195141, 0.190747
x, 0.005799, 0.005658, 0.008606, 0.002258, y, 0.975951, 0.973088, 0.976561, 0.967161, z, 0.192456, 0.193158, 0.195141, 0.190747
x, 0.004334, 0.005603, 0.008606, 0.002258, y, 0.973997, 0.973234, 0.976561, 0.967161, z, 0.189160, 0.192944, 0.195141, 0.189160
x, 0.004334, 0.005500, 0.008606, 0.002258, y, 0.976317, 0.973234, 0.976561, 0.967161, z, 0.193920, 0.192944, 0.195141, 0.189160
x, 0.003357, 0.005371, 0.008606, 0.002258, y, 0.972288, 0.973234, 0.976561, 0.967161, z, 0.195508, 0.193182, 0.195508, 0.189160
x, 0.007020, 0.005536, 0.008606, 0.002258, y, 0.971434, 0.973228, 0.976561, 0.967161, z, 0.194287, 0.193237, 0.195508, 0.189160
x, 0.004822, 0.005493, 0.008606, 0.002258, y, 0.971922, 0.973143, 0.976561, 0.967161, z, 0.193310, 0.193225, 0.195508, 0.189160
x, 0.001892, 0.005377, 0.008606, 0.001892, y, 0.973753, 0.973271, 0.976561, 0.967161, z, 0.192211, 0.193121, 0.195508, 0.189160
x, 0.003357, 0.005274, 0.008606, 0.001892, y, 0.973997, 0.973277, 0.976561, 0.967161, z, 0.195019, 0.193231, 0.195508, 0.189160
x, 0.005066, 0.005414, 0.008606, 0.001892, y, 0.974242, 0.973320, 0.976561, 0.967161, z, 0.195630, 0.193389, 0.195630, 0.189160
x, 0.004944, 0.005231, 0.007996, 0.001892, y, 0.973753, 0.973405, 0.976561, 0.967161, z, 0.191357, 0.193267, 0.195630, 0.189160
x, 0.007752, 0.005219, 0.007752, 0.001892, y, 0.973143, 0.973454, 0.976561, 0.967161, z, 0.194775, 0.193469, 0.195630, 0.189160
x, 0.003601, 0.005127, 0.007752, 0.001892, y, 0.973143, 0.973393, 0.976561, 0.967161, z, 0.192944, 0.193524, 0.195630, 0.189160
x, 0.006165, 0.005127, 0.007752, 0.001892, y, 0.973021, 0.973686, 0.976561, 0.971434, z, 0.193554, 0.193512, 0.195630, 0.189160
x, 0.009827, 0.005310, 0.009827, 0.001892, y, 0.970091, 0.973607, 0.976561, 0.970091, z, 0.191845, 0.193444, 0.195630, 0.189160
x, 0.003479, 0.005213, 0.009827, 0.001892, y, 0.974608, 0.973619, 0.976561, 0.970091, z, 0.194897, 0.193432, 0.195630, 0.189160
x, 0.005921, 0.005207, 0.009827, 0.001892, y, 0.973509, 0.973466, 0.976317, 0.970091, z, 0.193676, 0.193371, 0.195630, 0.189160
x, 0.007630, 0.005347, 0.009827, 0.001892, y, 0.969969, 0.973198, 0.976317, 0.969969, z, 0.192700, 0.193353, 0.195630, 0.189160
x, 0.001770, 0.005268, 0.009827, 0.001770, y, 0.978026, 0.973491, 0.978026, 0.969969, z, 0.194531, 0.193322, 0.195630, 0.189160
x, 0.005799, 0.005182, 0.009827, 0.001770, y, 0.976439, 0.973686, 0.978026, 0.969969, z, 0.194409, 0.193420, 0.195630, 0.189160
x, 0.003113, 0.004999, 0.009827, 0.001770, y, 0.972288, 0.973595, 0.978026, 0.969969, z, 0.193676, 0.193493, 0.195630, 0.189160
x, 0.005555, 0.004987, 0.009827, 0.001770, y, 0.973997, 0.973497, 0.978026, 0.969969, z, 0.191235, 0.193432, 0.195630, 0.189160
x, 0.007386, 0.005140, 0.009827, 0.001770, y, 0.972410, 0.973418, 0.978026, 0.969969, z, 0.192333, 0.193591, 0.195630, 0.191235
x, 0.004212, 0.005133, 0.009827, 0.001770, y, 0.971922, 0.973198, 0.978026, 0.969969, z, 0.193920, 0.193591, 0.195630, 0.191235
x, 0.004578, 0.005194, 0.009827, 0.001770, y, 0.976805, 0.973424, 0.978026, 0.969969, z, 0.193798, 0.193505, 0.195630, 0.191235
x, 0.008240, 0.005255, 0.009827, 0.001770, y, 0.972533, 0.973479, 0.978026, 0.969969, z, 0.192578, 0.193420, 0.195630, 0.191235
x, 0.003723, 0.005201, 0.009827, 0.001770, y, 0.973875, 0.973576, 0.978026, 0.969969, z, 0.190502, 0.193279, 0.195630, 0.190502
x, 0.003968, 0.005304, 0.009827, 0.001770, y, 0.976317, 0.973704, 0.978026, 0.969969, z, 0.192700, 0.193304, 0.195630, 0.190502
x, 0.006531, 0.005463, 0.009827, 0.001770, y, 0.973509, 0.973680, 0.978026, 0.969969, z, 0.194897, 0.193298, 0.195630, 0.190502
x, 0.004944, 0.005457, 0.009827, 0.001770, y, 0.972899, 0.973613, 0.978026, 0.969969, z, 0.192333, 0.193133, 0.194897, 0.190502
x, 0.004334, 0.005426, 0.009827, 0.001770, y, 0.973631, 0.973607, 0.978026, 0.969969, z, 0.194165, 0.193273, 0.194897, 0.190502
x, 0.005310, 0.005304, 0.009827, 0.001770, y, 0.977171, 0.973808, 0.978026, 0.969969, z, 0.194043, 0.193237, 0.194897, 0.190502
x, 0.003113, 0.005280, 0.009827, 0.001770, y, 0.975584, 0.973930, 0.978026, 0.969969, z, 0.193066, 0.193243, 0.194897, 0.190502
x, 0.006897, 0.005317, 0.009827, 0.001770, y, 0.975707, 0.974065, 0.978026, 0.969969, z, 0.193798, 0.193255, 0.194897, 0.190502
x, 0.004212, 0.005036, 0.008240, 0.001770, y, 0.974242, 0.974272, 0.978026, 0.969969, z, 0.190747, 0.193200, 0.194897, 0.190502
x, 0.005188, 0.005121, 0.008240, 0.001770, y, 0.974120, 0.974248, 0.978026, 0.969969, z, 0.190136, 0.192962, 0.194897, 0.190136
x, 0.005799, 0.005115, 0.008240, 0.001770, y, 0.971800, 0.974162, 0.978026, 0.969969, z, 0.191113, 0.192834, 0.194897, 0.190136
x, 0.006043, 0.005036, 0.008240, 0.001770, y, 0.975340, 0.974431, 0.978026, 0.971800, z, 0.190747, 0.192736, 0.194897, 0.190136
x, 0.004212, 0.005158, 0.008240, 0.003113, y, 0.971556, 0.974107, 0.977171, 0.971556, z, 0.193676, 0.192694, 0.194897, 0.190136
x, 0.004456, 0.005091, 0.008240, 0.003113, y, 0.975584, 0.974065, 0.977171, 0.971556, z, 0.190991, 0.192523, 0.194897, 0.190136
x, 0.006531, 0.005262, 0.008240, 0.003113, y, 0.972288, 0.974064, 0.977171, 0.971556, z, 0.191845, 0.192431, 0.194897, 0.190136
x, 0.005188, 0.005243, 0.008240, 0.003113, y, 0.972899, 0.974010, 0.977171, 0.971556, z, 0.192456, 0.192492, 0.194897, 0.190136
x, 0.005555, 0.005152, 0.008240, 0.003113, y, 0.973021, 0.974040, 0.977171, 0.971556, z, 0.193066, 0.192529, 0.194897, 0.190136
x, 0.004700, 0.005176, 0.008240, 0.003113, y, 0.969236, 0.973906, 0.977171, 0.969236, z, 0.194897, 0.192578, 0.194897, 0.190136
x, 0.004334, 0.005164, 0.008240, 0.003113, y, 0.970579, 0.973595, 0.977171, 0.969236, z, 0.190991, 0.192437, 0.194897, 0.190136
x, 0.007996, 0.005152, 0.007996, 0.003113, y, 0.976561, 0.973796, 0.977171, 0.969236, z, 0.193066, 0.192462, 0.194897, 0.190136
x, 0.003235, 0.005127, 0.007996, 0.003113, y, 0.973509, 0.973778, 0.977171, 0.969236, z, 0.189160, 0.192395, 0.194897, 0.189160
x, 0.007996, 0.005329, 0.007996, 0.003113, y, 0.973143, 0.973619, 0.977171, 0.969236, z, 0.193066, 0.192413, 0.194897, 0.189160
x, 0.006409, 0.005323, 0.007996, 0.003113, y, 0.973387, 0.973613, 0.977171, 0.969236, z, 0.192944, 0.192315, 0.194897, 0.189160
x, 0.005432, 0.005347, 0.007996, 0.003113, y, 0.975584, 0.973747, 0.977171, 0.969236, z, 0.191113, 0.192254, 0.194897, 0.189160
x, 0.004334, 0.005347, 0.007996, 0.003113, y, 0.976317, 0.973881, 0.977171, 0.969236, z, 0.190136, 0.192053, 0.194897, 0.189160
x, 0.002991, 0.005231, 0.007996, 0.002991, y, 0.971678, 0.973607, 0.976561, 0.969236, z, 0.192822, 0.191992, 0.194897, 0.189160
x, 0.002991, 0.005225, 0.007996, 0.002991, y, 0.972655, 0.973460, 0.976561, 0.969236, z, 0.191723, 0.191925, 0.194897, 0.189160
x, 0.002747, 0.005017, 0.007996, 0.002747, y, 0.974730, 0.973411, 0.976561, 0.969236, z, 0.194409, 0.191955, 0.194897, 0.189160
x, 0.005799, 0.005097, 0.007996, 0.002747, y, 0.974486, 0.973424, 0.976561, 0.969236, z, 0.191601, 0.191998, 0.194897, 0.189160
x, 0.007630, 0.005219, 0.007996, 0.002747, y, 0.971434, 0.973289, 0.976561, 0.969236, z, 0.190136, 0.191998, 0.194897, 0.189160
x, 0.004944, 0.005176, 0.007996, 0.002747, y, 0.972655, 0.973332, 0.976561, 0.969236, z, 0.192822, 0.192083, 0.194897, 0.189160
