You entered a buffer length of 20
x, 0.041323, -0.042331, 0.041323, -0.071110, y, 0.868278, 0.965165, 1.003540, 0.868278, z, 0.019227, 0.022780, 0.053409, -0.009095
x, 0.090643, -0.036739, 0.090643, -0.071110, y, 0.827382, 0.961698, 1.003540, 0.827382, z, 0.022279, 0.024147, 0.053409, -0.009095
x, 0.099554, -0.030043, 0.099554, -0.071110, y, 0.813587, 0.957126, 1.003540, 0.813587, z, 0.048282, 0.027016, 0.053409, -0.009095
x, 0.126167, -0.021571, 0.126167, -0.071110, y, 0.811756, 0.952066, 1.003540, 0.811756, z, 0.031801, 0.029061, 0.053409, -0.008729
x, 0.155588, -0.011323, 0.155588, -0.071110, y, 0.707746, 0.940914, 1.003540, 0.707746, z, -0.023256, 0.028334, 0.053409, -0.023256
x, 0.216627, 0.002087, 0.216627, -0.071110, y, 0.712629, 0.929329, 1.003540, 0.707746, z, -0.037051, 0.026698, 0.053409, -0.037051
x, 0.260575, 0.018202, 0.260575, -0.071110, y, 0.812244, 0.921931, 1.003540, 0.707746, z, 0.022768, 0.027815, 0.053409, -0.037051
x, 0.389977, 0.040926, 0.389977, -0.071110, y, 0.887933, 0.917836, 1.003540, 0.707746, z, 0.102728, 0.032790, 0.102728, -0.037051
x, 0.533175, 0.070915, 0.533175, -0.071110, y, 1.106086, 0.924116, 1.106086, 0.707746, z, 0.371666, 0.050681, 0.371666, -0.037051
x, 0.796496, 0.114136, 0.796496, -0.071110, y, 0.969236, 0.923292, 1.106086, 0.707746, z, 0.268632, 0.063194, 0.371666, -0.037051
x, 0.859977, 0.160691, 0.859977, -0.067570, y, 0.982787, 0.923207, 1.106086, 0.707746, z, 0.372520, 0.080443, 0.372520, -0.037051
x, 0.859611, 0.207050, 0.859977, -0.059025, y, 0.995727, 0.923604, 1.106086, 0.707746, z, 0.391564, 0.098150, 0.391564, -0.037051
x, 0.661234, 0.243063, 0.859977, -0.054386, y, 1.062016, 0.926814, 1.106086, 0.707746, z, 0.364707, 0.114454, 0.391564, -0.037051
x, 0.858878, 0.288726, 0.859977, -0.045962, y, 0.938595, 0.923720, 1.106086, 0.707746, z, 0.178783, 0.121266, 0.391564, -0.037051
x, 0.929805, 0.337514, 0.929805, -0.037539, y, 0.657938, 0.906440, 1.106086, 0.657938, z, 0.194165, 0.128774, 0.391564, -0.037051
x, 0.960935, 0.387438, 0.960935, -0.032656, y, 0.606543, 0.886901, 1.106086, 0.606543, z, 0.144113, 0.133706, 0.391564, -0.037051
x, 0.885003, 0.433321, 0.960935, -0.023622, y, 0.669291, 0.870744, 1.106086, 0.606543, z, 0.149973, 0.138863, 0.391564, -0.037051
x, 0.924678, 0.480736, 0.960935, -0.020570, y, 0.793200, 0.860728, 1.106086, 0.606543, z, 0.195630, 0.146145, 0.391564, -0.037051
x, 0.989745, 0.531252, 0.989745, -0.014955, y, 0.896234, 0.855796, 1.106086, 0.606543, z, 0.172679, 0.152231, 0.391564, -0.037051
