      11,   0.021181,   0.353476,  -0.957517
      41,   0.022645,   0.354453,  -0.953244
      61,   0.019838,   0.351523,  -0.955197
      71,   0.018495,   0.349936,  -0.958127
      81,   0.019960,   0.352622,  -0.960447
     101,   0.021913,   0.354941,  -0.961912
     121,   0.020204,   0.353964,  -0.963133
     141,   0.021425,   0.356040,  -0.961546
     151,   0.026308,   0.356528,  -0.960935
     171,   0.021791,   0.359336,  -0.957395
     201,   0.022890,   0.357749,  -0.951657
     211,   0.021669,   0.371422,  -0.947995
     231,   0.021425,   0.372642,  -0.947873
     241,   0.022279,   0.373253,  -0.951047
     251,   0.020814,   0.377770,  -0.943234
     271,   0.020692,   0.379235,  -0.946774
     281,   0.024110,   0.371788,  -0.953244
     291,   0.021669,   0.369835,  -0.955930
     311,   0.018129,   0.363364,  -0.951047
     331,   0.020936,   0.362388,  -0.958371
     351,   0.019227,   0.361899,  -0.957029
     371,   0.021791,   0.356528,  -0.958005
     381,   0.022279,   0.364341,  -0.958127
     391,   0.020692,   0.363242,  -0.953977
     411,   0.021547,   0.366294,  -0.952512
     431,   0.021791,   0.368614,  -0.950925
     441,   0.019838,   0.370567,  -0.950070
     461,   0.020692,   0.366783,  -0.948605
     481,   0.015443,   0.368980,  -0.947018
     511,   0.019593,   0.368125,  -0.956418
     521,   0.016297,   0.363609,  -0.955564
     531,   0.021425,   0.370201,  -0.953366
     551,   0.020814,   0.368614,  -0.953733
     581,   0.022035,   0.373375,  -0.951535
     591,   0.016908,   0.365928,  -0.957151
     611,   0.019471,   0.362998,  -0.964109
     621,   0.019227,   0.367759,  -0.951169
     631,   0.023012,   0.368736,  -0.951291
     641,   0.021181,   0.365562,  -0.951657
     661,   0.021547,   0.364585,  -0.954831
     681,   0.020082,   0.359946,  -0.955442
     691,   0.020692,   0.369590,  -0.948972
     711,   0.022157,   0.370811,  -0.948605
     721,   0.022279,   0.374474,  -0.955075
     741,   0.017640,   0.368492,  -0.948605
     761,   0.019960,   0.367393,  -0.953366
     781,   0.020570,   0.364463,  -0.955075
     791,   0.021181,   0.360190,  -0.955320
     821,   0.020204,   0.359580,  -0.953366
     831,   0.023622,   0.356040,  -0.958982
     851,   0.021547,   0.358603,  -0.954831
     871,   0.021669,   0.363975,  -0.952023
     881,   0.023134,   0.370323,  -0.955930
     901,   0.019349,   0.368370,  -0.954465
     921,   0.019716,   0.367637,  -0.953733
     941,   0.020448,   0.368125,  -0.951291
     961,   0.023866,   0.367515,  -0.958127
     981,   0.019593,   0.367027,  -0.955320
     991,   0.021058,   0.356894,  -0.953733
    1001,   0.018861,   0.364463,  -0.952756
    1021,   0.018861,   0.367881,  -0.952878
    1051,   0.020814,   0.372032,  -0.954221
    1061,   0.021669,   0.370933,  -0.947262
    1071,   0.020570,   0.365440,  -0.955442
    1081,   0.020448,   0.366172,  -0.959714
    1101,   0.023500,   0.363242,  -0.954221
    1111,   0.020448,   0.369957,  -0.956174
    1131,   0.018495,   0.368003,  -0.952634
    1151,   0.019227,   0.367759,  -0.957883
    1161,   0.019349,   0.365440,  -0.954587
    1181,   0.020570,   0.364707,  -0.955564
    1191,   0.019593,   0.366661,  -0.951047
    1211,   0.017274,   0.369346,  -0.951535
    1231,   0.020204,   0.365196,  -0.959958
    1241,   0.022035,   0.364585,  -0.950436
    1251,   0.021058,   0.368736,  -0.954343
    1281,   0.022768,   0.376427,  -0.955442
    1301,   0.022645,   0.372642,  -0.950436
    1321,   0.021058,   0.364097,  -0.953000
    1331,   0.019960,   0.367149,  -0.949826
    1361,   0.021547,   0.368003,  -0.951169
    1381,   0.023256,   0.372032,  -0.955442
    1391,   0.020692,   0.370689,  -0.950925
    1401,   0.022279,   0.372154,  -0.953855
    1421,   0.022279,   0.372887,  -0.952268
    1431,   0.021791,   0.372520,  -0.953000
    1451,   0.021425,   0.368736,  -0.947995
    1461,   0.024354,   0.360801,  -0.959958
    1481,   0.022645,   0.361533,  -0.956662
    1501,   0.019349,   0.364341,  -0.955686
    1521,   0.019960,   0.366783,  -0.955442
    1531,   0.022035,   0.369346,  -0.957639
    1551,   0.019593,   0.370689,  -0.953733
    1571,   0.022523,   0.372642,  -0.949338
    1591,   0.026064,   0.366416,  -0.954587
    1611,   0.023744,   0.363609,  -0.956784
    1631,   0.018373,   0.363609,  -0.954587
    1641,   0.022157,   0.377648,  -0.946408
    1651,   0.021058,   0.379357,  -0.945920
    1671,   0.019105,   0.376793,  -0.949704
    1681,   0.020204,   0.372154,  -0.951169
    1701,   0.021791,   0.363975,  -0.956052
    1721,   0.018251,   0.355429,  -0.961668
    1731,   0.022890,   0.362998,  -0.956540
    1761,   0.023134,   0.370567,  -0.953122
    1781,   0.020204,   0.378624,  -0.951047
    1801,   0.019960,   0.370811,  -0.954221
    1821,   0.021058,   0.365562,  -0.953610
    1831,   0.018983,   0.363487,  -0.956784
    1851,   0.018739,   0.368003,  -0.956296
    1871,   0.022890,   0.365806,  -0.953366
    1891,   0.026430,   0.367637,  -0.951291
    1901,   0.021425,   0.366539,  -0.950070
    1911,   0.018495,   0.368614,  -0.955320
    1931,   0.019349,   0.371422,  -0.954587
    1951,   0.022523,   0.355796,  -0.955320
    1961,   0.017640,   0.363120,  -0.961423
    1981,   0.019960,   0.360190,  -0.957517
    2011,   0.022157,   0.363731,  -0.955930
    2031,   0.022645,   0.372887,  -0.955930
    2041,   0.022768,   0.365806,  -0.956907
    2051,   0.021791,   0.365440,  -0.958249
    2071,   0.019349,   0.365806,  -0.957639
    2081,   0.019227,   0.372398,  -0.952756
    2101,   0.021181,   0.370079,  -0.946652
    2121,   0.018861,   0.374474,  -0.949582
    2131,   0.019838,   0.375084,  -0.950925
    2151,   0.017152,   0.364951,  -0.952512
    2161,   0.020204,   0.373253,  -0.954221
    2191,   0.020448,   0.365440,  -0.952390
    2211,   0.020204,   0.369957,  -0.955808
    2231,   0.020082,   0.371788,  -0.949338
    2251,   0.019960,   0.362388,  -0.951901
    2261,   0.020326,   0.367515,  -0.952878
    2281,   0.017518,   0.366172,  -0.954953
    2301,   0.021058,   0.369224,  -0.953366
    2331,   0.021791,   0.370811,  -0.952390
    2341,   0.023500,   0.377159,  -0.948361
    2351,   0.023134,   0.375572,  -0.948727
    2361,   0.021669,   0.371666,  -0.952512
    2381,   0.021913,   0.370323,  -0.953244
    2401,   0.021669,   0.367271,  -0.952390
    2411,   0.017762,   0.364097,  -0.954831
    2431,   0.018129,   0.360557,  -0.960081
    2441,   0.018617,   0.364219,  -0.958249
    2451,   0.021913,   0.370933,  -0.950558
    2471,   0.020204,   0.382042,  -0.948727
    2481,   0.018617,   0.385216,  -0.946652
    2501,   0.021058,   0.382897,  -0.943722
    2521,   0.021791,   0.379112,  -0.948849
    2531,   0.020814,   0.356284,  -0.960081
    2551,   0.020082,   0.357016,  -0.958616
    2561,   0.023378,   0.357139,  -0.954099
    2581,   0.022768,   0.358726,  -0.954221
    2591,   0.020082,   0.359702,  -0.953366
    2611,   0.022645,   0.360679,  -0.957273
    2621,   0.020692,   0.381310,  -0.943966
    2631,   0.018739,   0.377648,  -0.950070
    2641,   0.019716,   0.371666,  -0.950925
    2661,   0.021181,   0.364463,  -0.952634
    2681,   0.023500,   0.363242,  -0.956296
    2701,   0.018373,   0.361167,  -0.955197
    2711,   0.021181,   0.361045,  -0.964109
    2731,   0.019716,   0.362144,  -0.962156
    2751,   0.022157,   0.373741,  -0.951291
    2781,   0.021791,   0.372520,  -0.951169
    2801,   0.020448,   0.369468,  -0.953488
    2821,   0.018495,   0.368736,  -0.954343
    2831,   0.022768,   0.367881,  -0.951535
    2851,   0.021425,   0.364951,  -0.954831
    2861,   0.021669,   0.360923,  -0.955197
    2871,   0.020448,   0.362632,  -0.954343
    2881,   0.020570,   0.366050,  -0.954953
    2911,   0.020082,   0.376549,  -0.948605
    2931,   0.022645,   0.373375,  -0.949826
    2941,   0.020326,   0.361655,  -0.961301
    2961,   0.021425,   0.367759,  -0.955930
    2971,   0.022890,   0.365562,  -0.956662
    2981,   0.018129,   0.363975,  -0.949826
    2991,   0.020814,   0.367149,  -0.958127
    3011,   0.021669,   0.360190,  -0.956052
