      50,   0.075383,   0.954831,   0.190502
      80,   0.075993,   0.957151,   0.188671
     100,   0.076238,   0.956296,   0.190747
     120,   0.073063,   0.955320,   0.186962
     130,   0.075139,   0.959836,   0.182689
     150,   0.077580,   0.959592,   0.179882
     160,   0.077458,   0.963133,   0.180614
     180,   0.078435,   0.964842,   0.183910
     200,   0.086492,   0.972288,   0.205030
     210,   0.096747,   0.971800,   0.211744
     230,   0.098089,   0.968870,   0.214674
     240,   0.113593,   0.967039,   0.222975
     260,   0.113471,   0.972533,   0.228713
     280,   0.114204,   0.980223,   0.230178
     300,   0.103949,   0.969358,   0.220167
     320,   0.090154,   0.965940,   0.209791
     340,   0.079900,   0.986816,   0.207349
     360,   0.074895,   0.975096,   0.206983
     380,   0.078435,   0.978148,   0.209058
     400,   0.079778,   0.981933,   0.200391
     410,   0.075749,   0.982055,   0.200513
     430,   0.076360,   0.979491,   0.204908
     450,   0.081853,   0.971678,   0.208692
     460,   0.082830,   0.962034,   0.199902
     470,   0.081365,   0.960813,   0.192578
     490,   0.074651,   0.973387,   0.198071
     500,   0.073674,   0.965574,   0.196240
     520,   0.075505,   0.967527,   0.204663
     530,   0.088934,   0.962644,   0.205274
     550,   0.083074,   0.957029,   0.208936
     570,   0.082464,   0.967161,   0.210157
     580,   0.085271,   0.970945,   0.202344
     590,   0.080999,   0.963987,   0.194409
     610,   0.070622,   0.964475,   0.190258
     630,   0.067326,   0.980223,   0.181957
     650,   0.074040,   0.984740,   0.188427
     660,   0.077458,   0.974242,   0.188183
     670,   0.078679,   0.974852,   0.188793
     680,   0.077947,   0.973753,   0.191113
     700,   0.076604,   0.971434,   0.195019
     720,   0.071599,   0.988036,   0.200635
     740,   0.076360,   0.985717,   0.187939
     760,   0.080144,   0.983642,   0.194775
     780,   0.102362,   0.973021,   0.185253
     800,   0.104193,   0.969847,   0.180736
     810,   0.113471,   0.984618,   0.169383
     830,   0.109687,   0.985961,   0.172435
     850,   0.107367,   0.989501,   0.159495
     870,   0.097235,   0.997436,   0.129341
     880,   0.081121,   1.000000,   0.141915
     900,   0.089788,   0.998291,   0.126289
     920,   0.092352,   1.000000,   0.115913
     930,   0.084173,   1.000000,   0.113105
     940,   0.082219,   1.000000,   0.109321
     960,   0.092230,   1.000000,   0.101019
     970,   0.098578,   0.994384,   0.081853
     990,   0.105048,   0.985839,   0.076848
    1010,   0.108344,   0.979003,   0.057438
    1030,   0.093206,   1.000000,   0.054874
    1050,   0.089300,   0.984496,   0.033388
    1070,   0.057682,   1.000000,   0.021181
    1080,   0.055606,   0.997436,  -0.006409
    1100,   0.051578,   1.000000,  -0.002625
    1120,   0.073063,   0.989257,  -0.013490
    1140,   0.078191,   0.996216,  -0.017762
    1160,   0.091619,   0.999023,  -0.027529
    1170,   0.088689,   1.000000,  -0.028871
    1190,   0.077947,   0.988036,  -0.049503
    1210,   0.079290,   0.983397,  -0.070134
    1220,   0.070256,   0.981322,  -0.117500
    1240,   0.072575,   0.955442,  -0.118721
    1260,   0.084905,   0.976561,  -0.126289
    1280,   0.067082,   0.979247,  -0.132149
    1300,   0.060245,   0.980956,  -0.147409
    1310,   0.061588,   0.981933,  -0.147531
    1330,   0.061100,   0.980345,  -0.147165
    1340,   0.047916,   1.000000,  -0.133858
    1360,   0.074284,   1.000000,  -0.164866
    1370,   0.078923,   1.000000,  -0.163401
    1390,   0.080999,   0.909418,  -0.255326
    1400,   0.019105,   0.942623,  -0.257767
    1420,   0.003968,   0.990478,  -0.238967
    1430,   0.024110,   0.941525,  -0.291216
    1450,   0.015687,   0.908320,  -0.321248
    1460,  -0.002625,   0.939694,  -0.320271
    1470,   0.004700,   0.963377,  -0.310261
    1490,   0.013001,   0.952756,  -0.310627
    1510,   0.020326,   0.936520,  -0.315144
    1530,   0.023256,   0.932247,  -0.328328
    1550,   0.011414,   0.925411,  -0.353232
    1570,  -0.007264,   0.943234,  -0.378502
    1600,  -0.005799,   0.923335,  -0.393884
    1620,  -0.015687,   0.896722,  -0.424159
    1640,  -0.026674,   0.903925,  -0.427822
    1660,  -0.022401,   0.915522,  -0.431728
    1690,  -0.015687,   0.877922,  -0.455045
    1710,  -0.009339,   0.874138,  -0.469816
    1730,   0.000305,   0.848624,  -0.484588
    1750,   0.003235,   0.895868,  -0.489105
    1760,   0.019593,   0.884148,  -0.495941
    1770,   0.027406,   0.884026,  -0.500946
    1790,   0.037417,   0.866569,  -0.507294
