      30,   0.042422,  -1.000000,   0.102118
      40,   0.040713,  -1.000000,   0.098212
      50,   0.044253,  -1.000000,   0.096991
      69,   0.039736,  -1.000000,   0.091741
      89,   0.038760,  -1.000000,   0.089544
      99,   0.038516,  -1.000000,   0.091131
     119,   0.036440,  -1.000000,   0.089056
     130,   0.033510,  -1.000000,   0.087225
     160,   0.033144,  -1.000000,   0.086492
     180,   0.034853,  -1.000000,   0.087347
     200,   0.037051,  -1.000000,   0.089056
     209,   0.037295,  -1.000000,   0.090399
     230,   0.029604,  -1.000000,   0.087347
     240,   0.035586,  -1.000000,   0.074528
     259,   0.036196,  -1.000000,   0.073552
     270,   0.034609,  -1.000000,   0.078313
     290,   0.032656,  -1.000000,   0.087591
     300,   0.040469,  -1.000000,   0.095892
     319,   0.044497,  -1.000000,   0.104682
     330,   0.043399,  -1.000000,   0.112861
     350,   0.044742,  -1.000000,   0.117866
     369,   0.043032,  -1.000000,   0.126656
     379,   0.057071,  -1.000000,   0.120308
     400,   0.058414,  -1.000000,   0.119087
     420,   0.064274,  -1.000000,   0.109809
     430,   0.058170,  -1.000000,   0.087957
     450,   0.049625,  -1.000000,   0.084539
     460,   0.044619,  -1.000000,   0.086248
     479,   0.037905,  -1.000000,   0.111274
     499,   0.056949,  -1.000000,   0.088201
     509,   0.069523,  -1.000000,   0.105292
     529,   0.056827,  -1.000000,   0.112861
     550,   0.056827,  -1.000000,   0.103583
     570,   0.065006,  -1.000000,   0.098089
     590,   0.069523,  -1.000000,   0.092230
     609,   0.049014,  -1.000000,   0.097845
     619,   0.045962,  -1.000000,   0.098089
     629,   0.045474,  -1.000000,   0.108710
     649,   0.044619,  -1.000000,   0.108344
     669,   0.037783,  -1.000000,   0.104071
     680,   0.037417,  -1.000000,   0.095038
     699,   0.046329,  -1.000000,   0.090154
     710,   0.047793,  -1.000000,   0.092840
     730,   0.050235,  -1.000000,   0.095526
     750,   0.060245,  -1.000000,   0.107245
     760,   0.060490,  -1.000000,   0.106513
     779,   0.058414,  -1.000000,   0.108100
     790,   0.065495,  -1.000000,   0.104560
     809,   0.061954,  -1.000000,   0.098700
     830,   0.058903,  -1.000000,   0.095404
     849,   0.051822,  -1.000000,   0.089788
     859,   0.045596,  -1.000000,   0.081121
     879,   0.043399,  -1.000000,   0.086736
     890,   0.043154,  -1.000000,   0.090643
     909,   0.042666,  -1.000000,   0.097357
     930,   0.047671,  -1.000000,   0.115180
     949,   0.046817,  -1.000000,   0.114936
     959,   0.044253,  -1.000000,   0.116035
     970,   0.047061,  -1.000000,   0.110053
     989,   0.051212,  -1.000000,   0.101996
    1009,   0.046695,  -1.000000,   0.088323
    1019,   0.052188,  -1.000000,   0.085638
    1029,   0.057682,  -1.000000,   0.091375
    1059,   0.055240,  -1.000000,   0.103339
    1079,   0.055729,  -1.000000,   0.097601
    1099,   0.049258,  -1.000000,   0.099554
    1110,   0.045230,  -1.000000,   0.083806
    1130,   0.050601,  -1.000000,   0.078191
    1159,   0.052188,  -1.000000,   0.085882
    1179,   0.050723,  -1.000000,   0.088567
    1209,   0.048160,  -1.000000,   0.096258
    1229,   0.054386,  -1.000000,   0.119087
    1249,   0.056461,  -1.000000,   0.119575
    1259,   0.063542,  -1.000000,   0.101874
    1269,   0.065861,  -1.000000,   0.100653
    1299,   0.064396,  -1.000000,   0.096014
    1319,   0.069401,  -1.000000,   0.078435
    1330,   0.051822,  -1.000000,   0.114814
    1349,   0.052554,  -1.000000,   0.093084
    1360,   0.048648,  -1.000000,   0.087713
    1379,   0.047427,  -1.000000,   0.087225
    1399,   0.055362,  -1.000000,   0.100531
    1409,   0.050601,  -1.000000,   0.113227
    1419,   0.064030,  -1.000000,   0.113105
    1439,   0.059635,  -1.000000,   0.104804
    1450,   0.062443,  -1.000000,   0.098089
    1460,   0.063297,  -1.000000,   0.091619
    1479,   0.058292,  -1.000000,   0.087713
    1509,   0.056583,  -1.000000,   0.085027
    1529,   0.058780,  -1.000000,   0.111762
    1539,   0.055851,  -1.000000,   0.110541
    1550,   0.051090,  -1.000000,   0.112983
    1560,   0.051578,  -1.000000,   0.107367
