16,0.009827,0.894525,0.179271
36,0.000061,1,0.184154
56,0.064152,0.978636,0.237746
65,0.029604,0.998291,0.226637
76,-0.001404,1,0.187695
86,0.038027,0.976561,0.191479
106,0.030703,0.986327,0.202832
125,0.003235,0.966795,0.195263
136,0.000549,0.943112,0.179149
155,0.018617,0.971922,0.179027
175,0.019349,0.937496,0.199048
205,0.014222,0.976439,0.180614
225,0.011048,0.966184,0.194409
236,0.014832,0.965696,0.1927
245,0.020326,0.981322,0.197461
255,0.020204,0.95654,0.188061
275,0.011536,0.981078,0.195385
286,0.015443,0.972777,0.195019
305,0.016786,0.973997,0.195385
316,0.017274,0.970213,0.195385
336,0.018006,0.971556,0.186718
355,0.019227,0.968016,0.19331
365,0.016419,0.967039,0.193432
376,0.019105,0.979003,0.191967
396,0.016908,0.970823,0.19331
415,0.015809,0.970823,0.188427
426,0.01764,0.972655,0.194775
445,0.018617,0.963499,0.195874
455,0.019471,0.974852,0.191357
475,0.014588,0.969725,0.194653
486,0.017274,0.972899,0.194897
505,0.018129,0.969114,0.193798
516,0.017884,0.972288,0.1927
536,0.01703,0.971678,0.19038
565,0.018373,0.972166,0.193554
576,0.020814,0.968992,0.190136
596,0.011658,0.96826,0.197583
616,0.018739,0.974852,0.193798
636,0.018373,0.968504,0.191357
646,0.016786,0.97119,0.192211
666,0.019227,0.972288,0.191357
686,0.014344,0.971922,0.190624
705,0.013978,0.969603,0.194043
726,0.01764,0.971068,0.190502
736,0.015687,0.968382,0.193798
756,0.015199,0.975462,0.1927
786,0.016419,0.966673,0.18916
796,0.01703,0.970457,0.194165
806,0.018006,0.972899,0.193188
825,0.018006,0.972655,0.192578
836,0.014466,0.966184,0.190747
855,0.01764,0.971556,0.191357
865,0.0141,0.964964,0.197217
876,0.016541,0.968626,0.192211
896,0.020326,0.970091,0.192333
916,0.01703,0.972899,0.191235
935,0.01764,0.971922,0.194043
965,0.020326,0.970091,0.196484
976,0.018006,0.967527,0.189037
986,0.015199,0.969236,0.191601
1005,0.018739,0.968504,0.194409
1016,0.015931,0.968626,0.192089
1036,0.01703,0.973143,0.1927
1056,0.016908,0.973387,0.193432
1066,0.015199,0.971556,0.19331
1086,0.016664,0.966062,0.194653
1105,0.018617,0.967283,0.196606
1116,0.018006,0.970823,0.192333
1136,0.016297,0.968748,0.191845
1156,0.018006,0.969358,0.192944
1175,0.013978,0.970945,0.193798
1186,0.013978,0.969969,0.193432
1196,0.016541,0.971556,0.192089
1216,0.017152,0.963499,0.190624
1236,0.018983,0.973631,0.191967
1256,0.019105,0.96826,0.193066
1266,0.015443,0.973753,0.192333
1276,0.021425,0.969725,0.192578
1296,0.014588,0.973265,0.192456
1315,0.016175,0.969969,0.191601
1326,0.018251,0.970091,0.192089
1345,0.017152,0.969236,0.191113
1355,0.015199,0.968138,0.193066
1375,0.018129,0.971556,0.193676
1386,0.013245,0.968626,0.189526
1396,0.016175,0.968138,0.192456
1416,0.018006,0.969236,0.194043
1446,0.014832,0.965208,0.194653
1466,0.019227,0.973021,0.190991
1486,0.01349,0.970213,0.192333
1496,0.01764,0.971068,0.191357
1516,0.016786,0.97119,0.192944
1536,0.017274,0.973143,0.191845
1556,0.017396,0.970091,0.197217
1576,0.015199,0.972044,0.190136
1586,0.018861,0.969969,0.195874
1596,0.015565,0.964353,0.195508
1616,0.016297,0.973387,0.192944
